L_id	headword	headword_slp1	source	source_slp1	source_class	is_root	source_gloss_de	deriv_marker	context
27423	jigyu	jigyu	ji	ji	root	True		von	{#jigyu/#}¦ (von {#ji#}) adj. : {#yo DAva^dBirhU\yate\ yaSca^ ji\gyuBi^H#
27424	jighatnu	jiGatnu	han	han	root	True		von	{#jiGatnu/#}¦ (von {#han#}) adj.  ṚV. 2,30,9.
27425	jighatsā	jiGatsA	ghas	Gas	root	True		von	GatsA#}¦ (vom desid. von {#Gas#}) f.  H. 393. VYUTP. 58. {#vijiGatsa#}  CHĀND. UP. 8,7,1.
27427	jighāṃsaka	jiGAMsaka	han	han	root	True		von	Msaka#}¦ (vom desid. von {#han#}) adj.  ŚKDR.
27431	jighāṃsu	jiGAMsu	han	han	root	True		von	GAMsu#}¦ (vom desid. von {#han#})  1〉 adj.  a〉 : {#putram — jiGAMsurakaronnAnAyatanA mftyu
27432	jighṛkṣā	jiGfkzA	grah	grah	root	True		von	GfkzA#}¦ (vom desid. von {#grah#}) f. : {#varapARi˚#} GṚHYASAṂGR. 2,38. {#priyakaRWa˚#} RA
27434	jighra	jiGra	ghrā	GrA	root	True		von	{#jiGra#}¦ (von {#GrA#}) adj.  P. 3,1,137. so v. a. : {#manojiGraH sapat
27437	jijīviṣā	jijIvizA	jīv	jIv	root	True		von	IvizA#}¦ (vom desid. von {#jIv#}) f. : {#SradDasvEvaM mayA proktaM yadi te 'sti jijIvizA#}
27439	jijñāpayiṣu	jijYApayizu	jñā	jYA	root	True		von	. des caus. von {#jYA#}) adj. : {#svAM jijYApayizU Saktim#} BHAṬṬ. 9,37.
27440	jijñāsana	jijYAsana	jñā	jYA	root	True		von	Asana#}¦ (vom desid. von {#jYA#}) n.  KATHĀS. 5,136.
27444	jijñāsya	jijYAsya	jñā	jYA	root	True		von	YAsya#}¦ (vom desid. von {#jYA#}) adj. : {#etAvadeva jijYAsyaM tattvajijYAsunAtmanaH#} BHĀ
27446	jit	jit	ji	ji	root	True		von	{#jit#}¦ (von 1. {#ji#}) adj. am Ende eines comp.  P. 3,2,61. H. 10. {
27453	jitavatī	jitavatI	ji	ji	root	True		von	{#jitavatI#}¦ (von {#ji#}) f. N. pr. einer Tochter Uśīnaraʼs () MBH. 1,3940
27461	jiti	jiti	ji	ji	root	True		von	{#ji/ti#}¦ (von 1. {#ji#}) f.  ṚV. 10,53,11. AV. 10,6,16. {#yajYena vE d
27465	jityā	jityA	ji	ji	root	True		von	{#jityA#}¦ (von 1. {#ji#}) f.  1〉 : {#Aji˚#} PAÑCAV. BR. 14,3. 15,9. Vgl
27468	jina	jina	ji	ji	root	True		von	{#jina/#}¦ (von {#ji#}) Uṇ. 3,2.  1〉 adj.  TRIK. 3,3,240. MED. n. 8. — 2
27488	jimbha	jimBa	jṛmbha	jfmBa	root	True		von	#jimBa#}¦ wohl eine Nebenform von {#jfmBa#} in {#jimBajihvatA#} SUŚR. 2,252,17; nach WISE:
27495	jiṣṇu	jizRu	ji	ji	root	True		von	{#jizRu/#}¦ (von 1. {#ji#})  1〉 adj.  P. 3,2,139. VOP. 26,143. AK. 2,8,2,
27505	jihmatā	jihmatA	jihma	jihma	root	True		von	{#jihmatA#}¦ (von {#jihma#}) f.  HARIV. 7335. {#ahi˚#} R. 2,43,2.
27512	jihmita	jihmita	jihma	jihma	root	True		von	{#jihmita#}¦ (von {#jihma#}) adj. : {#aBipatati sarozo jihmitADmAtakukzirB
27513	jihmīkara	jihmIkara	jihma	jihma	root	True		von	{#jihmIkara#}¦ (von {#jihma#} + 1. {#kar#}) adj.  so v. a. ; s. {#candrasUry
27538	jīti	jIti	jyā	jyA	root	True		von	{#jIti#}¦ (von {#jyA#}) s. {#ajIti#}  nachzutragen ist ṚV. 9,96,4. TS.
27539	jīna	jIna	jyā	jyA	root	True		von	der älteren Sprache {#jIta#}).  1〉 adj.  AK. 2,6,1,42. H. 340. — 2〉  ({#carmapuwa#} nach
27573	jīva	jIva	jīv	jIv	root	True		von	{#jIva/#}¦ (von {#jIv#})  1〉 adj. ; subst. m.n.  TRIK. 3,3,414. H. 1366.
27577	jīvagrāham	jIvagrAham	jīva	jIva	root	True		von	{#jIvagrAham#}¦ (von {#jIva#} + {#grah#}) adv. in Verbindung mit {#grah (prag
27580	jīvajīva	jIvajIva	jīva	jIva	root	True		von	
27582	jīvattokā	jIvattokA	jīv	jIv	root	True		von	({#jIvant#}, partic. von {#jIv#}, + {#toka#}) adj. f. , zur Erkl. von {#jIvasU#} H. 530.
27585	jīvatva	jIvatva	jīva	jIva	root	True		von	m. abstr. von {#jIva#} 2. BĀLAB. 17.
27586	jīvatha	jIvaTa	jīv	jIv	root	True		von	{#jIva/Ta#}¦ (von {#jIv#}) Uṇ. 3,112.  1〉 adj.  a〉  Uṇ., Sch. — b〉  UṆĀDIK
27597	jīvana	jIvana	jīv	jIv	root	True		von	{#jI/vana#}¦ (von {#jIv#} simpl. u. caus.)  1〉 adj. f. {#I#}  ŚAT. BR. 2,3
27604	jīvanāśam	jIvanASam	jīva	jIva	root	True		von	{#jIvanASam#}¦ (von {#jIva#} + {#naS#}) adv. in Verb. mit {#naS#}  P. 3,4,43
27607	jīvanīya	jIvanIya	jīv	jIv	root	True		von	{#jIvanIya#}¦ (von {#jIv#} und {#jIvana#})  1〉 adj.  a〉 : {#ityeBirdaSaBirA
27610	jīvanta	jIvanta	jīv	jIv	root	True		von	{#jIvanta/#}¦ (von {#jIv#}) Uṇ. 3,126.  1〉 adj. . — 2〉 m.  a〉  UṆĀDIK._im_Ś
27613	jīvanmukta	jIvanmukta	jīv	jIv	root	True		von	({#jIvant#}, partic. von {#jIv#}, + {#mukta#}) adj.  KAP. 3,78. VEDĀNTAS. (Allah.) No. 142
27630	jīvamaya	jIvamaya	jīva	jIva	root	True		von	{#jIvamaya#}¦ (von {#jIva#}) adj.  BHĀG. P. 9,9,24.
27634	jīvala	jIvala	jīva	jIva	root	True		von	{#jIvala/#}¦ (von {#jIva#})  1〉 adj. f. {#A#} : {#Apa^H#} AV. 10,6,3. 12,3
27636	jīvalaukika	jIvalOkika	jīva	jIva	root	True		von	{#jIvalOkika#}¦ (von {#jIva#} + {#loka#}) adj.  (Gegens. {#pitrya, dEva#}): {
27637	jīvavant	jIvavant	jīva	jIva	root	True		von	{#jIvavant#}¦ (von {#jIva#}) adj. : {#hato 'pi — jIvavAniti lakzyate#} MBH.
27652	jīvājīvādhārakṣetra	jIvAjIvADArakzetra	loka	loka	root	True	die materielle Welt	von	
27661	jīvita	jIvita	jīv	jIv	root	True		von	#jIvita/#}¦ (partic. von {#jIv#} simpl. u. caus.)  1〉 adj.  a〉 : {#prAgmatvA satyamasyAnta
27666	jīvitavya	jIvitavya	jīv	jIv	root	True		von	{#jIvitavya#}¦ (von {#jIv#}) n.  1〉 : {#jIvitavyaM kaTaM nu vA#} HIT. I, 21.
27671	jīvin	jIvin	jīv	jIv	root	True		von	{#jIvin#}¦ (von {#jIv#})  1〉 adj.  a〉 : {#dIrGa˚#} M. 9,246. R. 4,56,2.
27674	jīvya	jIvya	jīv	jIv	root	True		von	{#jIvya#}¦ (von {#jIv#})  1〉 n. : {#jIvyopAya#}  HARIV. 14376. fg. — 2〉
27677	jugupiṣu	jugupizu	gup	gup	root	True		von	upizu#}¦ (vom desid. von {#gup#}) adj.  MBH. 8,1737.
27681	jugurvaṇi	jugurvaRi	gur	gur	root	True		von	{#jugurva/Ri#}¦ (von {#gur#} = {#gar#}) adj. : {#ma\ndraji^hvA jugu\rvaRI\ ho
27696	jur	jur	gur	gur	root	True		von	{#jur#}¦ Nebenform von {#gur#}; s. {#jU/rRi#}.
27700	juvas	juvas	jū	jU	root	True		von	{#ju/vas#}¦ (von {#jU#}) n. : {#A na^H soma\ saho\ juvo^ rU\paM na varca^
27704	juṣa	juza	juṣ	juz	root	True		von	{#juza#}¦ (von 1. {#juz#}) s. {#alaMjuza#}.
27705	juṣāṇa	juzARa	juṣ	juz	root	True		von	von 1. {#juz#}) enthält, ŚAT. BR. 1,6,3,27. 43 (vgl. 5,3,23). ŚĀṄKH. ŚR. 1,8,9.
27708	juṣṭa	juzwa	juṣ	juz	root	True		von	{#juzwa#}¦ (partic. von 1. {#juz#}) in der Bed. des Präsens Kār. zu P. 3,2,188. = {#sevit
27709	juṣṭi	juzwi	juṣ	juz	root	True		von	{#ju/zwi#}¦ (von 1. {#juz#}) f. : {#yasya\ juzwi^M so\mina^H kA\maya^nte#
27710	juṣya	juzya	juṣ	juz	root	True		von	s. von 1. {#juz#} P. 3,1,109. VOP. 26,17. 18. — Vgl. {#jozya#}.
27715	juhuvāna	juhuvAna	hu	hu	root	True		von	juhuvAna#}¦ (partic. von {#hu#}) m.  1〉 . — 2〉 . — 3〉  UṆĀDIVIṚ._im_SAṂKṢIPTAS. ŚKDR. — Vg
27717	juhū	juhU	hu	hu	root	True	opfern	von	
27720	juhoti	juhoti	hu	hu	root	True		von	o viSezaH . upavizwahomAH svAhAkArapradAnA juhotayaH#} KĀTY. ŚR. 1,2,5. fgg. 5,10,6. fgg.
27722	jū	jU	ju	ju	root	True		von	
27728	jūta	jUta	jū	jU	root	True		von	{#jUta#}¦ partic. von 1. {#jU#} (s. d.); am Ende eines comp. in {#adri˚, indra˚, deva˚,
27729	jūti	jUti	jū	jU	root	True		von	{#jUti/#}¦ (von 1. {#jU#}) f. P. 3,3,97. VOP. 26,185.  1〉  AK. 3,3,39 (3
27734	jūr	jUr	jvar	jvar	root	True		von	on {#jvar#} P. 6,4,20. VOP. 26,75.
27735	jūrṇa	jUrRa	jvar	jvar	root	True		von	
27738	jūrṇi	jUrRi	jvar	jvar	root	True		von	tellen daher das Wort lieber mit {#jUrv#} zusammen. Nach NAIGH. 2,13 = {#kroDa#} (vgl. 2.
27742	jūrti	jUrti	jvar	jvar	root	True		von	{#jUrti#}¦ (von {#jvar#}) f.  AK. 3,3,39 (38).
27754	jṛmbhin	jfmBin	jṛmbha	jfmBa	root	True		von	{#jfmBin#}¦ (von {#jfmBa#})  1〉 adj.  a〉 . — b〉  WILS. — 2〉 f. {#jfmBiRI#
27755	jetar	jetar	ji	ji	root	True		von	{#je/tar#}¦ (von {#ji#})  1〉 adj. subst.  AK. 2,8,2,42. 45. H. 793. {#jet
27758	jetavya	jetavya	ji	ji	root	True		von	{#jetavya#}¦ (von {#ji#}) adj.  AK. 2,8,2,42. H. 793. MBH. 2,769. PRAB. 72
27761	jetva	jetva	ji	ji	root	True		von	{#je/tva#}¦ (von {#ji#}) adj. : {#A\sTA\tA te^ jayatu\ jetvA^ni#} ṚV. 6,4
27763	jenya	jenya	jan	jan	root	True		von	{#je/nya#}¦ (von {#jan#}) adj. , γενναῖος: {#jani^zwa\ hi jenyo\ agre\ ah
27765	jeman	jeman	ji	ji	root	True		von	1. {#je/man#}¦ (von {#ji#}) adj.  (?): {#u\da\nya\jeva\ jema^nA made\rU#} ṚV. 10,106,6.
27768	jeya	jeya	ji	ji	root	True		von	{#je/ya#}¦ (von {#ji#}) adj.  P. 3,1,97, Sch. 6,1,213, Sch. AK. 2,8,2,42
27771	jeṣa	jeza	ji	ji	root	True		von	{#jeza/#}¦ (von {#ji#}) m. : {#a\pAM to\kasya\ tana^yasya je\ze#} ṚV. 1,
27776	jaitra	jEtra	ji	ji	root	True		von	{#jE/tra#}¦ (von {#ji#} 1) adj. f. {#I#}  AK. 2,8,2,42. H. ś. 151. {#raTa
27791	jaiva	jEva	jīva	jIva	root	True		von	{#jEva#}¦ (von {#jIva#}) adj. f. {#I#}  VARĀH. BṚH. 8,16. 17,20. SŪRYAS
27797	jaivi	jEvi	jīva	jIva	root	True		von	{#jE/vi#}¦ von {#jIva#} gaṇa {#sutaMgamAdi#} zu P. 4,2,80.
27798	jaiveya	jEveya	jīva	jIva	root	True		von	{#jEveya/#}¦ patron. von {#jIva#} gaṇa {#SuBrAdi#} zu P. 4,1,123.
27801	jaihmya	jEhmya	jihma	jihma	root	True		von	{#jEhmya#}¦ (von {#jihma#}) n.  HĀRĪTA_in_VYAVAHĀRAT. 12,2 (ebend. 11,15.
27806	jogū	jogU	gu	gu	root	True		von	{#jo/gU#}¦ (von 2. {#gu#}) adj. : {#a\nu\lba\RaM va^yata\ jogu^vA\mapa^H
27814	joṣa	joza	juṣ	juz	root	True		von	{#jo/za#}¦ (von 1. {#juz#})  1〉 m. : {#kA rA^Da\dDotrA^SvinA vA\M ko vA\
27816	joṣaṇa	jozaRa	juṣ	juz	root	True		von	{#jozaRa#}¦ (von 1. {#juz#})  1〉 n.  a〉 : {#tajjozaRAt#} BHĀG. P. 3,25,25
27817	joṣayitar	jozayitar	juṣ	juz	root	True		von	ayitar#}¦ (vom caus. von 1. {#juz#}) nom. ag. f. {#˚trI#} so v. a. {#jozwar#} ŚAT. BR. 9,2
27820	joṣas	jozas	juṣ	juz	root	True		von	{#jozas#}¦ (von 1. {#juz#}) s. {#vijozas, sajozas#}.
27824	joṣṭar	jozwar	juṣ	juz	root	True		von	{#jozwa/r#}¦ (von 1. {#juz#}) vereinzelt auch {#jo/zwar#}, nom. ag. : {#(m
27830	jauhotyādika	jOhotyAdika	hu	hu	root	True		von	{#juhoti#} [3te sg. von {#hu#}] + {#Adi#}) adj.  {#hu#}  d. i.  (der Wurzeln)  SIDDH. K._
27831	jña	jYa	jñā	jYA	root	True		von	1. {#jYa#}¦ (von {#jYA#}) P. 3,1,135. VOP. 26,32.  1〉 adj. f. {#A#}  a〉  ŚAT. BR. 14
27835	jñap	jYap	jñā	jYA	root	True		von	. dem caus. von {#jYA#}.
27836	jñapti	jYapti	jñap	jYap	root	True		von	{#jYapti#}¦ (von {#jYap#}) f.  1〉 : {#tajjYaptaye#} KATHĀS. 25,57. — 2〉
27842	jñātar	jYAtar	jñā	jYA	root	True		von	{#jYAta/r#}¦ (von {#jYA#}) nom. ag.  1〉  AK. 3,1,30. 3,4,28,219. CHĀND. UP
27844	jñātavya	jYAtavya	jñā	jYA	root	True		von	{#jYAtavya#}¦ (von {#jYA#}) adj. : {#neha BUyo 'nyajjYAtavyamavaSizyate#} B
27847	jñāti	jYAti	jan	jan	root	True		von	
27847	jñāti	jYAti	jñā	jYA	root	True		von	
27856	jñātra	jYAtra	jñā	jYA	root	True		von	{#jYA/tra#}¦ (von {#jYA#}) n. nach MAHĪDH.  VS. 18,7. {#ta etatsujYAnamapa
27902	jñāpaka	jYApaka	jñā	jYA	root	True		von	YApaka#}¦ (vom caus. von {#jYA#})  1〉 adj. : {#nizkAdizvasamAsagrahaRaM jYApakaM pUrvatra
27907	jñikā	jYikA	jñā	jYA	root	True		von	}, demin. von {#jYA#} (f. von {#jYa#}) P. 7,3,47. VOP. 4,7.
27910	jñeya	jYeya	jñā	jYA	root	True		von	{#jYeya#}¦ (von {#jYA#}) adj. : {#etajjYeyam#} ŚVETĀŚV. UP. 1,12. {#Seza
27913	jman	jman	jam	jam	root	True		von	{#jman#}¦ (von {#jam#} = {#gam#}) nur im gleichlautenden loc. sg.; : {#
27916	jya	jya	jyā	jyA	root	True		von	{#jya#}¦ (von 1. {#jyA#}) adj. am Ende eines comp.  P. 3,2,3, Vārtt.;
27917	jyakā	jyakA	jyā	jyA	root	True		von	{#jyakA#}¦ (von {#jyA#}) f.  (in der Geom.) COLEBR. Alg. 89. — Vgl. {#jy
27925	jyāna	jyAna	jyā	jyA	root	True		von	{#jyA/na#}¦ (von 1. {#jyA#}) n. : {#yadInnUnaM brahma jyAnAyABidaDyO#} ŚA
27931	jyāy	jyAy	jyā	jyA	root	True		von	√{#jyAy#}¦ (von 3. {#jyA#}), {#jyAyate#} : {#jyAyamAna#} DAŚAK. 2,15.
27932	jyāyaṃs	jyAyaMs	jyā	jyA	root	True		von	{#jyA/yaMs#}¦ (von 1. {#jyA#} mit dem suff. des compar.) adj.  (Gegens. {#k
27939	jyāvāṇeya	jyAvAReya	jyā	jyA	root	True		von	{#jyAvAReya#}¦ (von {#jyA#} + {#vARa#}) m. pl. N. pr. eines Kriegerstammes;
27944	jyeya	jyeya	jyā	jyA	root	True		von	{#jye/ya#}¦ (von 1. {#jyA#}) adj.  1〉 : {#yaTAkAmajyeyaH (vESyaH)#} AIT.
27945	jyeṣṭha	jyezWa	jyā	jyA	root	True		von	{#jyezWa#}¦ (von 1. {#jyA#} mit dem suff. des superl.; vgl. {#jyAyaMs#})
27982	jyotayamāmaka	jyotayamAmaka	jyut	jyut	root	True		von	yotayamAmaka/#}¦ ({#jyotaya#} von {#jyut#} + {#mA˚#}) adj.: {#a\va\kA\dAna^BiSo\cAna\psu j
27983	jyotā	jyotA	jyut	jyut	root	True		von	{#jyotA#}¦ (von {#jyut#}) f. unter den mystischen Namen der Kuh aufgefüh
28023	jyotis	jyotis	jyut	jyut	root	True		von	{#jyo/tis#}¦ (von {#jyut#}) Uṇ. 2,106. f.n. TRIK. 3,5,20.  1〉 n.  a〉  (Geg
28047	jraya	jraya	jri	jri	root	True		von	{#jraya#}¦ (von 1. {#jri#}) s. {#pfTujraya#}.
28049	jrayasāna	jrayasAna	jri	jri	root	True		von	{#jrayasAna/#}¦ (von 1. {#jri#} oder {#jrayas#}; vgl. AUFR._in_Z. f. vgl. Spr
28053	jvar	jvar	jvar	jvar	root	True		von	ung des {#va#} P. 6,4,20. Vgl. {#jUrv, jval#}. — caus. {#jvarayati#}  P. 2,3,54. {#cOraM j
28054	jvara	jvara	jvar	jvar	root	True		von	{#jvara/#}¦ (von {#jvar#}) gaṇa {#vfzAdi#} zu P. 6,1,203.  1〉 adj. : {#tA
28061	jvarita	jvarita	jvara	jvara	root	True		von	{#jvarita/#}¦ (von {#jvara#}) adj.  gaṇa {#tArakAdi#} zu P. 5,2,36. SUŚR. 2
28064	jvala	jvala	jval	jval	root	True		von	{#jvala/#}¦ (von {#jval#}) P. 3,1,140. VOP. 26,36.  1〉 adj. f. {#A#} : {#
28066	jvalana	jvalana	jval	jval	root	True		von	{#jvalana#}¦ (von {#jval#}) P. 3,2,150.  1〉 : {#pItudAru#} ŚAT. BR. 13,4,4
28070	jvalin	jvalin	jval	jval	root	True		von	{#jvalin#}¦ (von {#jval#})  1〉 adj. . — 2〉 f. {#I#} N. einer Pflanze, San
28071	jvāra	jvAra	jvar	jvar	root	True		von	{#jvAra#}¦ (von {#jvar#}) s. {#navajvAra#}.
28072	jvāla	jvAla	jval	jval	root	True		von	{#jvAla/#}¦ (von {#jval#}) P. 3,1,140. VOP. 26. 36.  1〉 m. TRIK. 3,5,18.
28079	jvālin	jvAlin	jval	jval	root	True		von	{#jvAlin#}¦ (von {#jval#} oder {#jvAla#})  1〉 adj. , von Śiva MBH. 13,117
28195	ṭala	wala	ṭal	wal	root	True		von	{#wala/#}¦ = {#wAla/#} (von {#wal#}) gaṇa {#jvalAdi#} zu P. 3,1,140.
28196	ṭalana	walana	ṭal	wal	root	True		von	{#walana#}¦ (von {#wal#}) m.  ŚKDR. WILS.
28202	ṭāla	wAla	ṭal	wal	root	True		von	{#wAla/#}¦ = {#wala/#} (von {#wal#}) gaṇa {#jvalAdi#} zu P. 3,1,140.
28256	ḍayana	qayana	ḍī	qI	root	True		von	{#qayana#}¦ (von {#qI#}) n.  1〉  H. 1318. — 2〉  oder  H. 753.
28293	ḍītara	qItara	ḍī	qI	root	True		von	{#qI/tara#}¦ (wohl von {#qI#}) adj. : {#tasmAdimA ajA aMrA qItarA AkramamARA iv
28294	ḍīna	qIna	ḍī	qI	root	True		von	{#qIna#}¦ (von {#qI#}) n.  MBH. 8,1899. {#tiryagqInagatAni#} ebend. {#K
28330	ta	ta	ya	ya	root	True	wer, welcher	von	5. {#adroheREva BUtAnAmalpadroheRa vA punaH . yA vfttistAM samAsTAya vipro jIvedanApadi ..
28335	taka	taka	ta	ta	root	True		von	{#taka/#}¦ (demin. von 1. {#ta#}; vgl. {#yaka, asakO, saka#}) pron.: {#i\ya\tta\kaH ku^z
28337	takavāna	takavAna	tak	tak	root	True		von	nach SĀY. von {#tak#} und gebildet aus {#taku#} wie {#Bf/gavARa#} aus {#Bfgu#}, . Die Wurz
28337	takavāna	takavAna	tak	tak	root	True		Wurzel/Stamm	ber eine [Page3-0192] andere Bed. erwarten, etwa : {#Sru\taM gA^ya\traM taka^vAnasya#} ṚV.
28339	taku	taku	tak	tak	root	True		von	{#ta/ku#}¦ (von {#tak#}) adj. viell. ; nach SĀY. : {#pu\ru\meDa^Sci\ttak
28342	takman	takman	tak	tak	root	True		von	1. {#takma/n#}¦ (von {#tak#} oder 1. {#taYc#}) m.  oder wahrscheinlich . Im AV. viel gen
28345	takya	takya	tak	tak	root	True		von	s. von {#tak#} PAT._zu_P. 3,1,97. VOP. 26,12.
28346	takra	takra	tañc	taYc	root	True		von	{#takra/#}¦ (von {#taYc#}) n. Uṇ. 2,13. gaṇa {#nyaNkvAdi#} zu P. 7,3,53.
28350	takva	takva	tak	tak	root	True		von	{#takva/#}¦ (von {#tak#}) adj.  (?): {#ta\kvo ne\tA tadidvapu^rupa\mA yo
28356	takṣa	takza	takṣ	takz	root	True		von	{#takza#}¦ (von {#takz#})  1〉 adj. ; s. {#tapastakza#}. — 2〉 m.  a〉 am E
28359	takṣaṇa	takzaRa	takṣ	takz	root	True		von	{#takzaRa#}¦ (von {#takz#})  1〉 n.  KĀTY. ŚR. 22,6,10. MADHUS._in_Ind. St.
28364	takṣitar	takzitar	takṣ	takz	root	True		von	takzitar#}¦ nom. ag. von {#takz#} P. 8,2,29, Sch.
28365	takṣya	takzya	takṣ	takz	root	True		von	{#ta/kzya#}¦ (von {#takz#}) adj. : {#rUpa#} ṚV. 8,91,8.
28389	taṭāka	tawAka	taṭa	tawa	root	True		von	{#tawAka#}¦ (wohl von {#tawa#}) m.n. var. l. für {#taqAga#} im gaṇa {#arDarcAd
28390	taṭinī	tawinI	taṭa	tawa	root	True		von	{#tawi/nI#}¦ (von {#tawa#}) f. gaṇa {#puzkarAdi#} zu P. 5,2,135.  AK. 1,2,
28401	taḍit	taqit	taḍ	taq	root	True		von	{#taqi/t#}¦ (von {#taq#}) Uṇ. 1,98.  1〉 f.  ({#taLit#} = {#vaDakarman#} N
28426	tat	tat	tan	tan	root	True		von	{#tat#}¦ adj. von {#tan#} am Ende eines comp.; vgl. {#parItat#}.
28428	tata	tata	tan	tan	root	True		von	2. {#tata#}¦ (von 1. {#tan#})  1〉 partic. s. u. {#tan#}. — 2〉 m.  H. an. 2,170. MED.
28430	tatanuṣṭi	tatanuzwi	tan	tan	root	True		von	
28432	tatama	tatama	ta	ta	root	True		von	{#tatama/#}¦ (von 1. {#ta#}) adj.  P. 5,3,93. VOP. 7,96. {#yatamo BavatAM
28434	tatas	tatas	ādi	Adi	root	True		von	
28437	tati	tati	ta	ta	root	True		von	1. {#ta/ti#}¦ (von 1. {#ta#}) pl.  VOP. 7,94. nom. und acc. flexionslos, {#tatiBis, ta
28438	tati	tati	tan	tan	root	True		von	2. {#tati#}¦ (von 1. {#tan#}) f. P. 6,4,37, Sch.  1〉  H. 1423. {#viSrabDaM kriyatAM v
28451	tattva	tattva	tad	tad	root	True		von	{#tattva#}¦ (von {#tad#}) n.  1〉 , = {#svarUpa#} TRIK. 3,3,415. H. an. 2,
28477	tatra	tatra	ta	ta	root	True		von	{#ta/tra#}¦ (von 1. {#ta#}) adv. correl. mit {#yatra#}.  1〉 = loc. von 1.
28477	tatra	tatra	tatra	tatra	root	True		von	
28478	tatratya	tatratya	tatra	tatra	root	True		von	{#ta/tratya#}¦ (von {#tatra#}) adj.  P. 4,2,104, Vārtt. 1. VOP. 7,111. HIT.
28485	tathā	taTA	ta	ta	root	True		von	{#ta/TA#}¦ (von 1. {#ta#}) adv. correl. mit {#yaTA#} P. 5,3,26. VOP. 7,1
28513	tad	tad	ta	ta	root	True		von	√{#tad#}¦ (von 1. {#ta#})  1〉 nom. acc. sg. neutr. von 1. {#ta#} und al
28521	tadarthīya	tadarTIya	tad	tad	root	True		von	{#tadarTIya#}¦ (von {#tad#} + {#arTa#}) adj.  BHAG. 17,27.
28523	tadā	tadA	ta	ta	root	True		von	{#tadA/#}¦ (von 1. {#ta#}) adv.  (im Epos oft müssig) P. 5,3,15. 19. 21.
28529	tadīya	tadIya	tad	tad	root	True		von	{#tadI/ya#}¦ (von {#tad#}) adj. f. {#A#} P. 1,1,74, Sch.  1〉  oder  oder
28538	taddharmin	tadDarmin	tad	tad	root	True		von	{#tadDarmin#}¦ (von {#tad#} + {#Darma#}) adj.  BHĀG. P. 3,15,32.
28545	tadvat	tadvat	tad	tad	root	True		von	{#tadvat#}¦ (von {#tad#}) adv. : {#tadvadArtam#} BHĀG. P. 8,3,31. KATHĀS.
28552	tan	tan	stan	stan	root	True		von	: {#saM ra\SmiBi^statana\H#} [Page3-0220] {#sUrya^sya#} ṚV. 7,2,1. {#aDvaryuM nizkrAmanta
28556	tana	tana	tan	tan	root	True		von	{#ta/na#}¦ (von 1. {#tan#})  1〉 m. : {#mi\trA tanA\ na ra\TyA\3^\ varu^R
28559	tanaya	tanaya	tan	tan	root	True		von	{#ta/naya#}¦ (von 1. {#tan#}) Uṇ. 4,102.  1〉 adj. : {#syAnna^H sU\nustana^
28561	tanayitnu	tanayitnu	tan	tan	root	True		von	{#tanayitnu/#}¦ (von 3. {#tan#}) adj. : {#a\gniM pu\rA ta^nayi\tnora\cittA\dD
28563	tanas	tanas	tan	tan	root	True		von	{#ta/nas#}¦ (von 1. {#tan#}) n. : {#ta\nUBi^H, Seza^sA, tana^sA#} ṚV. 5,7
28564	taniman	taniman	tanu	tanu	root	True		von	{#taniman#}¦ (von {#tanu#})  1〉 m. oxyt.  u. s. w. gaṇa {#pfTvAdi#} zu P.
28566	tanu	tanu	tan	tan	root	True		von	{#tanu/#}¦ (von 1. {#tan#}) Uṇ. 1,7.  1〉 adj. (f. {#tanu#} und {#tanvI#}
28567	tanuka	tanuka	tanu	tanu	root	True		von	{#ta/nuka#}¦ (von {#tanu#})  1〉 adj. : {#sUtra#} gaṇa {#yAvAdi#} zu P. 5,4
28575	tanutā	tanutA	tanu	tanu	root	True		von	{#tanutA#}¦ (von {#tanu#}) f. : {#anaByasanaSIlasya vidyeva tanutAM gatA
28582	tanutva	tanutva	tanu	tanu	root	True		von	m. abstr. von {#tanu#} 1: {#mfdutvaM ca tanutvaM ca viklavatvaM taTEva ca . strIguRA fziBi
28594	tanula	tanula	tan	tan	root	True		von	{#tanula#}¦ (von 1. {#tan#}) adj.  UṆĀDIVṚ._im_SAṂKṢIPTAS. ŚKDR.
28600	tanus	tanus	tan	tan	root	True		von	{#ta/nus#}¦ (von 1. {#tan#}) n. = {#tanu#}  Uṇ. 2,113.
